CarrierCode,Date,FlightNumber,TailNumber,DestinationAirport,ScheduledElapsed time ,ActualElapsedTime,DepartureDelay,TaxiOutTime,DelayCarrier ,DelayWeather,DelayNationalAviationSystem ,DelaySecurity ,DelayLateAircraftArrival ,Was_delayed
US,7/12/2013,2135,N946UW,LGA,72,79,-6,25,0,0,0,0,0,FALSE
US,7/12/2013,2137,N949UW,LGA,76,77,1,23,0,0,0,0,0,FALSE
US,7/12/2013,2139,N954UW,LGA,82,79,22,25,0,0,0,0,19,TRUE
US,7/12/2013,2141,,LGA,78,0,0,0,0,0,0,0,0,FALSE
US,7/12/2013,2143,N946UW,LGA,77,76,-6,18,0,0,0,0,0,FALSE
US,7/12/2013,2145,N954UW,LGA,71,74,-9,19,0,0,0,0,0,FALSE
US,7/12/2014,447,N198UW,CLT,135,112,2,10,0,0,0,0,0,FALSE
US,7/12/2014,510,N829AW,PHX,326,305,-7,16,0,0,0,0,0,FALSE
US,7/12/2014,531,N758US,PHX,341,314,-8,21,0,0,0,0,0,FALSE
US,7/12/2014,535,N652AW,CLT,135,127,-3,15,0,0,0,0,0,FALSE
US,7/12/2014,586,N680AW,PHX,335,326,4,30,0,0,0,0,0,FALSE
US,7/12/2014,601,N672AW,PHX,333,310,3,12,0,0,0,0,0,FALSE
US,7/12/2014,672,N170US,PHL,98,85,-12,22,0,0,0,0,0,FALSE
US,7/12/2014,691,N165US,CLT,138,124,-4,20,0,0,0,0,0,FALSE
US,7/12/2014,738,N956UW,PHL,93,86,95,17,88,0,0,0,0,FALSE
US,7/12/2014,800,N967UW,CLT,140,112,-3,13,0,0,0,0,0,FALSE
US,7/12/2014,1700,N642AW,PHL,87,84,-1,24,0,0,0,0,0,FALSE
US,7/12/2014,1721,N967UW,PHL,93,71,-7,9,0,0,0,0,0,FALSE
US,7/12/2014,1760,N705UW,CLT,136,118,-8,10,0,0,0,0,0,FALSE
US,7/12/2014,1775,N953UW,PHL,102,110,-5,43,0,0,0,0,0,FALSE
US,7/12/2014,1787,N732US,CLT,142,115,4,11,0,0,0,0,0,FALSE
US,7/12/2014,1848,N945UW,PHL,88,72,-9,13,0,0,0,0,0,FALSE
US,7/12/2014,1917,N189UW,PHL,98,76,-7,18,0,0,0,0,0,FALSE
US,7/12/2014,1950,N117UW,PHL,80,76,-7,18,0,0,0,0,0,FALSE
US,7/12/2014,1976,N764US,CLT,145,111,-4,10,0,0,0,0,0,FALSE
US,7/12/2014,1980,N830AW,CLT,125,117,-4,15,0,0,0,0,0,FALSE
US,7/12/2014,2053,N554UW,CLT,141,139,-3,24,0,0,0,0,0,FALSE
US,7/12/2014,2101,N954UW,DCA,89,82,-7,13,0,0,0,0,0,FALSE
US,7/12/2014,2105,N953UW,DCA,101,87,-8,17,0,0,0,0,0,FALSE
US,7/12/2014,2109,N955UW,DCA,87,90,-8,21,0,0,0,0,0,FALSE
US,7/12/2014,2113,N956UW,DCA,87,82,-7,11,0,0,0,0,0,FALSE
US,7/12/2014,2119,N955UW,DCA,95,80,-4,10,0,0,0,0,0,FALSE
US,7/12/2014,2139,N956UW,LGA,77,65,-4,15,0,0,0,0,0,FALSE
US,07/13/2013,93,N650AW,PHX,324,311,-11,22,0,0,0,0,0,FALSE
US,07/13/2013,114,N550UW,CLT,137,137,9,18,0,0,0,0,0,FALSE
US,07/13/2013,261,N661AW,PHX,330,299,2,18,0,0,0,0,0,FALSE
US,07/13/2013,338,N820AW,PHX,325,286,190,9,151,0,0,0,0,FALSE
US,07/13/2013,371,N676AW,CLT,135,141,-6,10,0,0,0,0,0,FALSE
US,07/13/2013,553,N818AW,PHL,93,99,-2,27,0,0,0,0,0,FALSE
US,07/13/2013,722,N946UW,PHL,90,74,-4,10,0,0,0,0,0,FALSE
US,07/13/2013,738,N958UW,PHL,88,76,-4,11,0,0,0,0,0,FALSE
US,07/13/2013,1073,N112US,PHL,85,82,-9,17,0,0,0,0,0,FALSE
US,07/13/2013,1107,N172US,CLT,135,168,-7,20,0,0,26,0,0,FALSE
US,07/13/2013,1189,N169UW,PHL,93,83,-5,14,0,0,0,0,0,FALSE
US,07/13/2013,1239,N949UW,PHL,85,83,-10,14,0,0,0,0,0,FALSE
US,07/13/2013,1449,N119US,PHL,79,71,40,10,32,0,0,0,0,FALSE
US,07/13/2013,1463,N748UW,PHL,89,87,-2,21,0,0,0,0,0,FALSE
US,07/13/2013,1509,N195UW,CLT,137,156,-11,17,0,0,0,0,0,FALSE
US,07/13/2013,1521,N103US,CLT,138,125,2,10,0,0,0,0,0,FALSE
US,07/13/2013,1607,N965UW,PHL,97,81,8,16,0,0,0,0,0,FALSE
US,07/13/2013,1727,N954UW,PHL,85,79,27,11,21,0,0,0,0,FALSE
US,07/13/2013,1751,N701UW,PHL,84,79,-13,17,0,0,0,0,0,FALSE
US,07/13/2013,1801,N103US,CLT,129,123,12,10,0,0,0,0,0,FALSE
US,07/13/2013,1865,N754UW,CLT,137,158,5,14,0,0,21,0,5,TRUE
US,07/13/2013,1981,N554UW,CLT,131,128,-10,18,0,0,0,0,0,FALSE
US,07/13/2013,1983,N711UW,CLT,121,133,-7,8,0,0,0,0,0,FALSE
US,07/13/2013,2021,N959UW,DCA,88,83,-6,11,0,0,0,0,0,FALSE
US,07/13/2013,2025,N954UW,DCA,90,100,-9,25,0,0,0,0,0,FALSE
US,07/13/2013,2029,N950UW,DCA,87,79,4,9,0,0,0,0,0,FALSE
US,07/13/2013,2033,N946UW,DCA,84,84,-3,13,0,0,0,0,0,FALSE
US,07/13/2013,2037,N950UW,DCA,90,86,47,12,36,0,0,0,7,TRUE
US,07/13/2013,2123,,LGA,76,0,0,0,0,0,0,0,0,FALSE
US,07/13/2013,2129,N958UW,LGA,78,65,-7,10,0,0,0,0,0,FALSE
US,07/13/2013,2133,,LGA,72,0,0,0,0,0,0,0,0,FALSE
US,07/13/2014,408,N675AW,PHX,341,322,0,15,0,0,0,0,0,FALSE
US,07/13/2014,445,N578UW,CLT,135,123,-7,17,0,0,0,0,0,FALSE
US,07/13/2014,447,N567UW,CLT,135,122,-2,13,0,0,0,0,0,FALSE
US,07/13/2014,557,N958UW,PHL,93,99,3,26,0,0,0,0,0,FALSE
US,07/13/2014,586,N650AW,PHX,335,0,23,32,0,0,0,0,0,FALSE
US,07/13/2014,597,N754UW,PHX,326,308,-8,17,0,0,0,0,0,FALSE
US,07/13/2014,629,N150UW,PHX,333,322,-3,17,0,0,0,0,0,FALSE
US,07/13/2014,714,N951UW,PHL,102,79,23,15,0,0,0,0,0,FALSE
US,07/13/2014,738,N954UW,PHL,93,83,-1,24,0,0,0,0,0,FALSE
US,07/13/2014,752,N566UW,CLT,141,141,-7,29,0,0,0,0,0,FALSE
US,07/13/2014,771,N105UW,PHL,98,78,-1,16,0,0,0,0,0,FALSE
US,07/13/2014,800,N573UW,CLT,140,141,75,29,5,0,1,0,70,TRUE
US,07/13/2014,893,N157UW,CLT,138,123,2,18,0,0,0,0,0,FALSE
US,07/13/2014,1700,N722US,PHL,88,76,3,15,0,0,0,0,0,FALSE
US,07/13/2014,1703,N963UW,PHL,102,95,-6,28,0,0,0,0,0,FALSE
US,07/13/2014,1799,N198UW,CLT,142,127,69,14,5,0,0,0,49,TRUE
US,07/13/2014,1933,N947UW,PHL,80,87,-7,12,0,0,0,0,0,FALSE
US,07/13/2014,1938,N805AW,CLT,145,149,7,26,0,0,0,0,0,FALSE
US,07/13/2014,1980,N802AW,CLT,125,120,-3,10,0,0,0,0,0,FALSE
US,07/13/2014,2001,N834AW,PHL,98,133,-9,70,0,0,26,0,0,FALSE
US,07/13/2014,2059,N769US,CLT,136,126,-7,19,0,0,0,0,0,FALSE
US,07/13/2014,2101,N957UW,DCA,89,86,-7,12,0,0,0,0,0,FALSE
US,07/13/2014,2105,N963UW,DCA,101,101,-7,12,0,0,0,0,0,FALSE
US,07/13/2014,2107,N802AW,DCA,88,80,100,13,92,0,0,0,0,FALSE
US,07/13/2014,2109,N825AW,DCA,87,84,-3,14,0,0,0,0,0,FALSE
US,07/13/2014,2111,N752US,DCA,87,81,-1,14,0,0,0,0,0,FALSE
US,07/13/2014,2113,N955UW,DCA,87,81,-8,12,0,0,0,0,0,FALSE
US,07/13/2014,2115,N952UW,DCA,91,83,6,11,0,0,0,0,0,FALSE
US,07/13/2014,2117,N806AW,DCA,92,83,1,14,0,0,0,0,0,FALSE
US,07/13/2014,2119,N802AW,DCA,95,85,-6,14,0,0,0,0,0,FALSE
US,07/13/2014,2121,N752US,DCA,91,86,1,14,0,0,0,0,0,FALSE
US,07/13/2014,2123,N955UW,DCA,96,99,9,26,0,0,0,0,0,FALSE
US,07/13/2014,2125,N952UW,DCA,94,103,-8,27,0,0,0,0,0,FALSE
US,07/13/2014,2127,N806AW,DCA,94,88,-4,22,0,0,0,0,0,FALSE
US,07/13/2014,2129,N802AW,DCA,92,120,-4,20,0,0,24,0,0,FALSE
US,07/13/2014,2131,N733UW,DCA,95,88,-8,19,0,0,0,0,0,FALSE
US,07/13/2014,2143,N945UW,LGA,79,90,4,17,4,0,11,0,0,FALSE
US,07/13/2014,2145,N957UW,LGA,73,62,42,14,31,0,0,0,0,FALSE
US,07/13/2014,2147,N948UW,LGA,73,68,3,19,0,0,0,0,0,FALSE
US,07/13/2014,2151,N956UW,LGA,79,74,-5,24,0,0,0,0,0,FALSE
US,07/13/2014,2155,N948UW,LGA,76,73,2,21,0,0,0,0,0,FALSE
US,07/13/2014,2159,N956UW,LGA,84,97,-4,49,0,0,0,0,0,FALSE
US,07/14/2013,93,N673AW,PHX,324,299,4,16,0,0,0,0,0,FALSE
US,07/14/2013,114,N534UW,CLT,137,121,-5,20,0,0,0,0,0,FALSE
US,07/14/2013,261,N602AW,PHX,330,319,1,24,0,0,0,0,0,FALSE
US,07/14/2013,371,N675AW,CLT,135,128,-7,16,0,0,0,0,0,FALSE
US,07/14/2013,524,N821AW,PHX,325,296,-3,16,0,0,0,0,0,FALSE
US,07/14/2013,553,N804AW,PHL,93,139,-9,80,0,0,37,0,0,FALSE
US,07/14/2013,738,N967UW,PHL,88,79,3,14,0,0,0,0,0,FALSE
US,07/14/2013,924,N151UW,CLT,137,139,-6,36,0,0,0,0,0,FALSE
US,07/14/2013,1069,N109UW,PHL,79,85,-7,16,0,0,0,0,0,FALSE
US,07/14/2013,1107,N161UW,CLT,135,122,-9,16,0,0,0,0,0,FALSE
US,07/14/2013,1295,N122US,PHL,94,93,12,34,0,0,0,0,0,FALSE
US,07/14/2013,1463,N949UW,PHL,89,108,-7,37,0,0,0,0,0,FALSE
US,07/14/2013,1521,N540UW,CLT,138,120,21,10,0,0,0,0,0,FALSE
US,07/14/2013,1607,N952UW,PHL,97,105,-1,34,0,0,0,0,0,FALSE
US,07/14/2013,1687,N445US,CLT,137,138,65,30,0,0,1,0,65,TRUE
US,07/14/2013,1797,N172US,PHL,85,102,-3,39,0,0,0,0,0,FALSE
US,07/14/2013,1801,N566UW,CLT,129,120,-2,11,0,0,0,0,0,FALSE
US,07/14/2013,1963,N714US,CLT,121,118,-8,15,0,0,0,0,0,FALSE
US,07/14/2013,1981,N563UW,CLT,131,113,4,11,0,0,0,0,0,FALSE
US,07/14/2013,2025,N963UW,DCA,90,96,-5,25,0,0,0,0,0,FALSE
US,07/14/2013,2027,N748UW,DCA,85,83,-2,14,0,0,0,0,0,FALSE
US,07/14/2013,2029,N700UW,DCA,87,80,-4,13,0,0,0,0,0,FALSE
US,07/14/2013,2031,N750UW,DCA,87,85,-3,18,0,0,0,0,0,FALSE
US,07/14/2013,2033,N760US,DCA,84,94,-9,24,0,0,0,0,0,FALSE
US,07/14/2013,2035,N717UW,DCA,88,92,-5,24,0,0,0,0,0,FALSE
US,07/14/2013,2037,N748UW,DCA,90,77,-3,10,0,0,0,0,0,FALSE
US,07/14/2013,2039,N700UW,DCA,93,84,-3,15,0,0,0,0,0,FALSE
US,07/14/2013,2041,N702UW,DCA,85,91,7,13,0,0,0,0,0,FALSE
US,07/14/2013,2043,N760US,DCA,93,86,-3,22,0,0,0,0,0,FALSE
US,07/14/2013,2045,N747UW,DCA,91,80,-4,15,0,0,0,0,0,FALSE
US,07/14/2013,2047,N748UW,DCA,93,80,-5,10,0,0,0,0,0,FALSE
US,07/14/2013,2049,N733UW,DCA,88,82,-4,11,0,0,0,0,0,FALSE
US,07/14/2013,2125,N967UW,LGA,71,64,-5,17,0,0,0,0,0,FALSE
US,07/14/2013,2127,,LGA,70,0,0,0,0,0,0,0,0,FALSE
US,07/14/2013,2131,N956UW,LGA,78,58,-4,13,0,0,0,0,0,FALSE
US,07/14/2013,2135,N945UW,LGA,72,65,-8,19,0,0,0,0,0,FALSE
US,07/14/2013,2139,N956UW,LGA,82,74,-7,29,0,0,0,0,0,FALSE
US,07/14/2013,2143,N945UW,LGA,77,68,-8,18,0,0,0,0,0,FALSE
US,07/14/2014,445,N550UW,CLT,135,129,2,17,0,0,0,0,0,FALSE
US,07/14/2014,543,N105UW,PHL,85,75,-2,17,0,0,0,0,0,FALSE
US,07/14/2014,586,N667AW,PHX,335,343,6,26,0,0,0,0,0,FALSE
US,07/14/2014,597,N826AW,PHX,326,335,2,28,0,0,0,0,0,FALSE
US,07/14/2014,629,N199UW,PHX,333,340,0,20,0,0,0,0,0,FALSE
US,07/14/2014,643,N656AW,CLT,138,139,3,25,0,0,0,0,0,FALSE
US,07/14/2014,647,N673AW,PHX,341,339,-3,22,0,0,0,0,0,FALSE
US,07/14/2014,672,N560UW,PHL,98,86,2,20,0,0,0,0,0,FALSE
US,07/14/2014,714,,PHL,102,0,0,0,0,0,0,0,0,FALSE
US,07/14/2014,722,N944UW,PHL,93,186,31,96,0,0,124,0,0,FALSE
US,07/14/2014,738,,PHL,93,0,0,0,0,0,0,0,0,FALSE
US,07/14/2014,752,N192UW,CLT,141,149,-3,37,0,0,0,0,0,FALSE
US,07/14/2014,800,N552UW,CLT,140,155,62,19,0,0,15,0,62,TRUE
US,07/14/2014,1700,N155UW,CLT,136,143,-1,17,0,0,0,0,0,FALSE
US,07/14/2014,1701,N958UW,PHL,88,86,6,26,0,0,0,0,0,FALSE
US,07/14/2014,1703,N944UW,PHL,102,88,36,23,0,0,22,0,0,FALSE
US,07/14/2014,1755,N957UW,PHL,89,87,90,17,0,0,88,0,0,FALSE
US,07/14/2014,1776,N957UW,PHL,92,85,-5,19,0,0,0,0,0,FALSE
