Carrier Code,was_delayed,Date,Flight Number,Tail Number,Destination Airport,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
US,0,05/23/2014,752,N563UW,CLT,141,164,-7,33,0,0,16,0,0
US,0,05/23/2014,800,N553UW,CLT,140,140,12,15,0,0,0,0,0
US,1,05/23/2014,873,N663AW,CLT,138,143,45,27,45,0,5,0,0
US,0,05/23/2014,1700,N564UW,CLT,136,135,-1,16,0,0,0,0,0
US,0,05/23/2014,1703,N951UW,PHL,102,84,-4,23,0,0,0,0,0
US,0,05/23/2014,1739,N955UW,PHL,80,71,-8,9,0,0,0,0,0
US,0,05/23/2014,1755,N954UW,PHL,89,79,-3,13,0,0,0,0,0
US,0,05/23/2014,1776,N956UW,PHL,92,93,1,26,0,0,0,0,0
US,0,05/23/2014,1799,N540UW,CLT,142,145,-4,12,0,0,0,0,0
US,0,05/23/2014,1809,N956UW,PHL,87,71,-5,11,0,0,0,0,0
US,0,05/23/2014,1819,N945UW,PHL,86,77,-2,11,0,0,0,0,0
US,0,05/23/2014,1847,N949UW,PHL,93,93,-2,25,0,0,0,0,0
US,0,05/23/2014,1886,N959UW,PHL,82,70,15,10,0,0,0,0,0
US,0,05/23/2014,1904,N704US,CLT,125,132,-5,15,0,0,0,0,0
US,0,05/23/2014,1917,,PHL,98,0,0,0,0,0,0,0,0
US,1,05/23/2014,1938,N750UW,CLT,145,127,26,16,0,0,0,0,0
US,0,05/23/2014,2010,N826AW,PHL,85,94,-7,12,0,0,0,0,0
US,0,05/23/2014,2012,N953UW,PHL,88,75,-6,14,0,0,0,0,0
US,0,05/23/2014,2033,N947UW,PHL,87,83,0,10,0,0,0,0,0
US,0,05/23/2014,2070,N558UW,CLT,135,149,4,26,4,0,14,0,0
US,0,05/23/2014,2089,N947UW,PHL,93,95,0,24,0,0,0,0,0
US,0,05/23/2014,2101,N829AW,DCA,89,105,-5,22,0,0,0,0,0
US,0,05/23/2014,2103,N757UW,DCA,90,72,-8,9,0,0,0,0,0
US,0,05/23/2014,2105,N833AW,DCA,101,90,-6,11,0,0,0,0,0
US,0,05/23/2014,2107,N838AW,DCA,88,85,-6,13,0,0,0,0,0
US,0,05/23/2014,2109,N802AW,DCA,87,84,-6,12,0,0,0,0,0
US,0,05/23/2014,2111,N813AW,DCA,87,78,-4,10,0,0,0,0,0
US,0,05/23/2014,2113,N749US,DCA,87,86,-3,9,0,0,0,0,0
US,0,05/23/2014,2115,N833AW,DCA,91,96,-7,12,0,0,0,0,0
US,0,05/23/2014,2117,N838AW,DCA,92,92,-1,10,0,0,0,0,0
US,0,05/23/2014,2119,N802AW,DCA,95,89,-8,14,0,0,0,0,0
US,0,05/23/2014,2121,N813AW,DCA,91,78,-5,8,0,0,0,0,0
US,0,05/23/2014,2123,N749US,DCA,96,89,-3,11,0,0,0,0,0
US,0,05/23/2014,2125,N833AW,DCA,94,94,-6,18,0,0,0,0,0
US,0,05/23/2014,2127,N838AW,DCA,94,110,-2,25,0,0,0,0,0
US,0,05/23/2014,2129,N802AW,DCA,92,104,-9,18,0,0,0,0,0
US,0,05/23/2014,2131,N813AW,DCA,95,85,-2,10,0,0,0,0,0
US,0,05/23/2014,2133,N967UW,LGA,73,72,-7,14,0,0,0,0,0
US,0,05/23/2014,2135,N958UW,LGA,75,69,-9,12,0,0,0,0,0
US,0,05/23/2014,2137,N959UW,LGA,78,74,-2,17,0,0,0,0,0
US,1,05/23/2014,2139,N770UW,LGA,77,72,44,21,0,0,0,0,39
US,0,05/23/2014,2141,N952UW,LGA,77,90,-7,38,0,0,0,0,0
US,0,05/23/2014,2143,N967UW,LGA,79,110,-7,52,0,0,24,0,0
US,0,05/23/2014,2145,N958UW,LGA,73,100,-1,38,0,0,26,0,0
US,1,05/23/2014,2147,N959UW,LGA,73,94,46,41,0,0,67,0,0
US,1,05/23/2014,2149,N952UW,LGA,81,152,66,91,0,0,137,0,0
US,0,05/23/2014,2151,,LGA,79,0,0,0,0,0,0,0,0
US,1,05/23/2014,2153,N958UW,LGA,76,79,59,16,0,0,62,0,0
US,1,05/23/2014,2155,N959UW,LGA,76,96,58,46,0,0,78,0,0
US,0,05/23/2014,2157,,LGA,79,0,0,0,0,0,0,0,0
US,0,05/23/2014,2159,N967UW,LGA,84,105,-6,40,0,0,15,0,0
US,1,05/23/2014,2161,N958UW,LGA,81,91,195,14,0,0,205,0,0
US,0,05/24/2014,447,N509AY,CLT,135,129,5,18,0,0,0,0,0
US,0,05/24/2014,510,N748UW,PHX,326,321,-8,15,0,0,0,0,0
US,0,05/24/2014,531,N833AW,PHX,341,354,-4,12,0,0,0,0,0
US,0,05/24/2014,535,N669AW,CLT,135,126,-6,14,0,0,0,0,0
US,0,05/24/2014,668,N700UW,PHL,80,72,-9,13,0,0,0,0,0
US,0,05/24/2014,671,N649AW,PHX,333,308,-6,9,0,0,0,0,0
US,0,05/24/2014,672,N508AY,PHL,98,88,-4,20,0,0,0,0,0
US,0,05/24/2014,691,N564UW,CLT,138,129,-6,15,0,0,0,0,0
US,1,05/24/2014,738,N955UW,PHL,93,72,63,10,18,0,0,0,24
US,0,05/24/2014,800,N755US,CLT,140,131,-7,13,0,0,0,0,0
US,0,05/24/2014,1716,N957UW,PHL,85,82,-7,14,0,0,0,0,0
US,0,05/24/2014,1760,N838AW,CLT,136,125,-7,15,0,0,0,0,0
US,0,05/24/2014,1775,,PHL,102,0,0,0,0,0,0,0,0
US,0,05/24/2014,1799,N181UW,CLT,142,131,-2,18,0,0,0,0,0
US,0,05/24/2014,1848,N653AW,PHL,87,82,-1,12,0,0,0,0,0
US,0,05/24/2014,1917,N551UW,PHL,98,79,-9,16,0,0,0,0,0
US,0,05/24/2014,1980,N838AW,CLT,125,121,-3,12,0,0,0,0,0
US,0,05/24/2014,2030,N830AW,PHL,93,75,0,13,0,0,0,0,0
US,0,05/24/2014,2053,N121UW,CLT,141,121,-1,13,0,0,0,0,0
US,0,05/24/2014,2074,N763US,CLT,145,146,-8,24,0,0,0,0,0
US,0,05/24/2014,2101,N944UW,DCA,89,78,-4,11,0,0,0,0,0
US,0,05/24/2014,2105,N967UW,DCA,101,86,-2,11,0,0,0,0,0
US,0,05/24/2014,2109,N952UW,DCA,87,77,-3,10,0,0,0,0,0
US,0,05/24/2014,2113,N958UW,DCA,87,80,-5,12,0,0,0,0,0
US,0,05/24/2014,2119,N952UW,DCA,95,78,-8,9,0,0,0,0,0
US,0,05/25/2014,408,N642AW,PHX,341,313,-4,12,0,0,0,0,0
US,0,05/25/2014,445,N177US,CLT,135,120,-6,12,0,0,0,0,0
US,1,05/25/2014,447,N554UW,CLT,135,116,19,10,0,0,0,0,0
US,0,05/25/2014,466,N812AW,PHX,326,310,-2,11,0,0,0,0,0
US,0,05/25/2014,557,N826AW,PHL,93,87,-5,19,0,0,0,0,0
US,0,05/25/2014,601,N668AW,PHX,333,314,-6,15,0,0,0,0,0
US,0,05/25/2014,657,N660AW,CLT,138,123,-7,16,0,0,0,0,0
US,0,05/25/2014,714,N947UW,PHL,102,73,4,14,0,0,0,0,0
US,0,05/25/2014,738,N710UW,PHL,93,77,15,16,0,0,0,0,0
US,0,05/25/2014,752,N199UW,CLT,141,140,-8,28,0,0,0,0,0
US,0,05/25/2014,1731,N715UW,PHL,88,68,-3,10,0,0,0,0,0
US,0,05/25/2014,1799,N551UW,CLT,142,122,-5,16,0,0,0,0,0
US,0,05/25/2014,1848,N958UW,PHL,87,73,-5,11,0,0,0,0,0
US,0,05/25/2014,1938,N741UW,CLT,145,118,11,17,0,0,0,0,0
US,0,05/25/2014,1980,N836AW,CLT,125,119,-8,13,0,0,0,0,0
US,0,05/25/2014,2031,N945UW,PHL,102,86,-2,18,0,0,0,0,0
US,0,05/25/2014,2039,N111US,CLT,140,128,-7,21,0,0,0,0,0
US,0,05/25/2014,2059,N103US,CLT,136,118,-1,13,0,0,0,0,0
US,0,05/25/2014,2109,N967UW,DCA,87,84,-8,13,0,0,0,0,0
US,0,05/25/2014,2111,N836AW,DCA,87,93,-12,14,0,0,0,0,0
US,0,05/25/2014,2113,N769US,DCA,87,77,-9,9,0,0,0,0,0
US,0,05/25/2014,2115,N952UW,DCA,91,76,-8,9,0,0,0,0,0
US,0,05/25/2014,2119,N967UW,DCA,95,75,-6,11,0,0,0,0,0
US,0,05/25/2014,2121,N955UW,DCA,91,89,3,11,0,0,0,0,0
US,0,05/25/2014,2145,N956UW,LGA,73,67,-6,17,0,0,0,0,0
US,0,05/26/2014,445,N561UW,CLT,135,122,-7,15,0,0,0,0,0
US,0,05/26/2014,538,N818AW,PHX,326,315,-5,20,0,0,0,0,0
US,0,05/26/2014,586,N669AW,PHX,335,331,-6,23,0,0,0,0,0
US,0,05/26/2014,629,N521UW,PHX,333,319,-5,25,0,0,0,0,0
US,0,05/26/2014,647,N649AW,PHX,341,333,-5,14,0,0,0,0,0
US,0,05/26/2014,668,N109UW,PHL,98,86,-5,20,0,0,0,0,0
US,0,05/26/2014,714,N952UW,PHL,102,97,-5,31,0,0,0,0,0
US,0,05/26/2014,722,N946UW,PHL,93,102,-10,40,0,0,0,0,0
US,0,05/26/2014,738,N954UW,PHL,93,90,-5,25,0,0,0,0,0
US,0,05/26/2014,752,N182UW,CLT,141,135,-4,26,0,0,0,0,0
US,0,05/26/2014,800,N575UW,CLT,140,144,14,33,2,0,4,0,12
US,0,05/26/2014,873,N648AW,CLT,138,142,-5,17,0,0,0,0,0
US,0,05/26/2014,1700,N540UW,CLT,136,122,-4,13,0,0,0,0,0
US,0,05/26/2014,1703,N947UW,PHL,102,112,-10,49,0,0,0,0,0
US,0,05/26/2014,1726,N949UW,PHL,87,79,-4,14,0,0,0,0,0
US,0,05/26/2014,1739,N749US,PHL,102,88,-1,25,0,0,0,0,0
US,0,05/26/2014,1755,N967UW,PHL,89,80,-3,22,0,0,0,0,0
US,0,05/26/2014,1776,N967UW,PHL,92,79,-2,17,0,0,0,0,0
US,0,05/26/2014,1799,N180US,CLT,142,121,-4,18,0,0,0,0,0
US,0,05/26/2014,1809,N967UW,PHL,87,86,-7,17,0,0,0,0,0
US,0,05/26/2014,1819,N952UW,PHL,86,77,-7,14,0,0,0,0,0
US,0,05/26/2014,1827,N956UW,PHL,93,91,-7,27,0,0,0,0,0
US,0,05/26/2014,1886,N965UW,PHL,82,68,-7,10,0,0,0,0,0
US,0,05/26/2014,1904,N710UW,CLT,125,115,-6,12,0,0,0,0,0
US,0,05/26/2014,1938,N832AW,CLT,145,124,-3,18,0,0,0,0,0
US,0,05/26/2014,2012,N572UW,PHL,88,87,-4,17,0,0,0,0,0
US,0,05/26/2014,2070,N196UW,CLT,135,123,0,16,0,0,0,0,0
US,0,05/26/2014,2089,N949UW,PHL,93,80,-3,19,0,0,0,0,0
US,0,05/26/2014,2107,N945UW,DCA,88,86,-5,18,0,0,0,0,0
US,0,05/26/2014,2109,N760US,DCA,87,77,-4,11,0,0,0,0,0
US,0,05/26/2014,2111,N751UW,DCA,87,80,-6,11,0,0,0,0,0
US,0,05/26/2014,2113,N832AW,DCA,87,82,-10,14,0,0,0,0,0
US,0,05/26/2014,2115,N805AW,DCA,91,84,-3,12,0,0,0,0,0
US,0,05/26/2014,2117,N945UW,DCA,92,87,-6,16,0,0,0,0,0
US,0,05/26/2014,2119,N760US,DCA,95,89,-8,23,0,0,0,0,0
US,0,05/26/2014,2121,N756US,DCA,91,82,-5,15,0,0,0,0,0
US,0,05/26/2014,2123,N744P,DCA,96,96,-2,29,0,0,0,0,0
US,0,05/26/2014,2125,N834AW,DCA,94,91,-3,22,0,0,0,0,0
US,0,05/26/2014,2127,N945UW,DCA,94,84,-7,17,0,0,0,0,0
US,0,05/26/2014,2129,N760US,DCA,92,78,-5,11,0,0,0,0,0
US,0,05/26/2014,2131,N756US,DCA,95,76,-8,10,0,0,0,0,0
US,0,05/26/2014,2159,N828AW,LGA,84,86,-6,28,0,0,0,0,0
US,0,05/26/2014,2161,N819AW,LGA,81,79,-6,32,0,0,0,0,0
US,0,05/27/2014,445,N520UW,CLT,135,119,-6,12,0,0,0,0,0
US,0,05/27/2014,538,N829AW,PHX,326,325,-3,23,0,0,0,0,0
US,0,05/27/2014,629,N547UW,PHX,333,314,7,13,0,0,0,0,0
US,0,05/27/2014,647,N656AW,PHX,341,296,-4,11,0,0,0,0,0
US,0,05/27/2014,672,N510UW,PHL,98,84,-2,13,0,0,0,0,0
US,0,05/27/2014,714,N965UW,PHL,102,115,-2,55,0,0,0,0,0
US,0,05/27/2014,722,N950UW,PHL,93,155,3,86,0,0,65,0,0
US,0,05/27/2014,738,N944UW,PHL,93,175,2,106,0,0,84,0,0
US,0,05/27/2014,752,N524UW,CLT,141,130,-1,24,0,0,0,0,0
US,1,05/27/2014,800,N567UW,CLT,140,148,96,22,0,0,8,0,96
US,0,05/27/2014,873,N604AW,CLT,138,131,-6,22,0,0,0,0,0
US,0,05/27/2014,1700,N541UW,CLT,136,135,0,23,0,0,0,0,0
US,0,05/27/2014,1703,N950UW,PHL,102,125,-5,64,0,0,18,0,0
US,0,05/27/2014,1739,N948UW,PHL,80,75,-6,14,0,0,0,0,0
US,1,05/27/2014,1755,N956UW,PHL,89,79,178,18,0,0,168,0,0
US,0,05/27/2014,1776,N956UW,PHL,92,85,2,28,0,0,0,0,0
US,0,05/27/2014,1799,N545UW,CLT,142,140,2,14,0,0,0,0,0
US,0,05/27/2014,1809,N956UW,PHL,87,93,-3,20,0,0,0,0,0
US,0,05/27/2014,1819,N965UW,PHL,86,89,-6,24,0,0,0,0,0
US,0,05/27/2014,1847,N949UW,PHL,93,102,-2,36,0,0,0,0,0
US,1,05/27/2014,1886,N945UW,PHL,82,81,68,10,0,0,67,0,0
US,0,05/27/2014,1904,N745VJ,CLT,125,116,-5,13,0,0,0,0,0
US,0,05/27/2014,1917,N105UW,PHL,98,70,-8,12,0,0,0,0,0
US,1,05/27/2014,1938,N755US,CLT,145,194,31,19,25,0,49,0,6
US,0,05/27/2014,2010,N770UW,PHL,85,72,-6,11,0,0,0,0,0
US,0,05/27/2014,2012,N950UW,PHL,88,90,-4,13,0,0,0,0,0
US,0,05/27/2014,2033,N954UW,PHL,87,73,-3,14,0,0,0,0,0
US,0,05/27/2014,2070,N178US,CLT,135,134,-3,9,0,0,0,0,0
US,0,05/27/2014,2089,N954UW,PHL,93,218,-5,148,0,0,120,0,0
US,0,05/27/2014,2101,N764US,DCA,89,86,-7,16,0,0,0,0,0
US,0,05/27/2014,2103,N828AW,DCA,90,85,-6,18,0,0,0,0,0
US,0,05/27/2014,2105,N744P,DCA,101,98,-5,11,0,0,0,0,0
US,0,05/27/2014,2107,N837AW,DCA,88,78,-5,8,0,0,0,0,0
US,0,05/27/2014,2109,N819AW,DCA,87,93,-6,23,0,0,0,0,0
US,0,05/27/2014,2111,N764US,DCA,87,83,-5,15,0,0,0,0,0
US,0,05/27/2014,2113,N762US,DCA,87,82,-9,14,0,0,0,0,0
US,0,05/27/2014,2115,N744P,DCA,91,87,-6,14,0,0,0,0,0
US,0,05/27/2014,2117,N837AW,DCA,92,79,-5,8,0,0,0,0,0
US,0,05/27/2014,2119,,DCA,95,0,0,0,0,0,0,0,0
US,0,05/27/2014,2121,N764US,DCA,91,77,-3,8,0,0,0,0,0
US,0,05/27/2014,2123,,DCA,96,0,0,0,0,0,0,0,0
US,0,05/27/2014,2125,N744P,DCA,94,132,-2,9,0,0,36,0,0
US,0,05/27/2014,2127,N837AW,DCA,94,168,-3,95,0,0,71,0,0
US,1,05/27/2014,2129,N819AW,DCA,92,128,47,16,0,0,83,0,0
US,0,05/27/2014,2131,,DCA,95,0,0,0,0,0,0,0,0
US,0,05/27/2014,2133,N951UW,LGA,73,68,-8,9,0,0,0,0,0
US,0,05/27/2014,2135,N967UW,LGA,75,69,-9,19,0,0,0,0,0
US,0,05/27/2014,2137,N955UW,LGA,78,66,-8,13,0,0,0,0,0
US,0,05/27/2014,2139,N750UW,LGA,77,75,-8,21,0,0,0,0,0
US,0,05/27/2014,2141,N959UW,LGA,77,70,-4,18,0,0,0,0,0
US,0,05/27/2014,2143,N951UW,LGA,79,73,-7,20,0,0,0,0,0
US,0,05/27/2014,2145,N967UW,LGA,73,77,-9,14,0,0,0,0,0
US,0,05/27/2014,2147,N955UW,LGA,73,65,-4,12,0,0,0,0,0
US,0,05/27/2014,2149,N959UW,LGA,81,77,-7,28,0,0,0,0,0
US,0,05/27/2014,2151,N951UW,LGA,79,88,-8,24,0,0,0,0,0
US,0,05/27/2014,2153,N967UW,LGA,76,106,-8,39,0,0,22,0,0
US,0,05/27/2014,2155,N955UW,LGA,76,108,-8,51,0,0,24,0,0
US,0,05/27/2014,2157,N959UW,LGA,79,103,2,24,0,0,26,0,0
US,1,05/27/2014,2159,N951UW,LGA,84,60,192,15,0,0,168,0,0
US,1,05/27/2014,2161,N967UW,LGA,81,63,125,15,0,0,107,0,0
US,1,05/28/2014,445,N180US,CLT,135,122,37,15,24,0,0,0,0
US,1,05/28/2014,538,N835AW,PHX,326,315,29,13,18,0,0,0,0
US,0,05/28/2014,629,N520UW,PHX,333,325,-9,14,0,0,0,0,0
US,0,05/28/2014,647,N677AW,PHX,341,332,-4,17,0,0,0,0,0
US,0,05/28/2014,672,N568UW,PHL,98,105,-7,24,0,0,0,0,0
US,0,05/28/2014,714,N947UW,PHL,102,100,-4,31,0,0,0,0,0
US,1,05/28/2014,722,N956UW,PHL,93,91,35,18,0,0,33,0,0
US,1,05/28/2014,738,N946UW,PHL,93,103,21,30,0,0,31,0,0
US,0,05/28/2014,752,N165US,CLT,141,137,-1,29,0,0,0,0,0
US,1,05/28/2014,800,N567UW,CLT,140,144,102,22,14,0,4,0,88
US,0,05/28/2014,873,N651AW,CLT,138,136,-5,19,0,0,0,0,0
US,0,05/28/2014,1700,N561UW,CLT,136,122,-5,16,0,0,0,0,0
US,0,05/28/2014,1703,N956UW,PHL,102,96,11,21,0,0,0,0,0
US,0,05/28/2014,1739,N955UW,PHL,80,72,-7,11,0,0,0,0,0
US,1,05/28/2014,1755,N954UW,PHL,89,76,43,12,0,0,0,0,30
US,0,05/28/2014,1776,N954UW,PHL,92,137,1,68,1,0,45,0,0
US,0,05/28/2014,1799,N573UW,CLT,142,130,12,12,0,0,0,0,0
US,1,05/28/2014,1809,N954UW,PHL,87,82,32,17,6,0,0,0,21
US,0,05/28/2014,1819,N947UW,PHL,86,85,-3,17,0,0,0,0,0
US,0,05/28/2014,1847,N953UW,PHL,93,156,-6,91,0,0,57,0,0
US,1,05/28/2014,1886,N949UW,PHL,82,81,65,13,0,0,0,0,64
US,0,05/28/2014,1904,N733UW,CLT,125,122,1,15,0,0,0,0,0
US,0,05/28/2014,1917,N109UW,PHL,98,130,-8,47,0,0,24,0,0
US,1,05/28/2014,1938,N822AW,CLT,145,142,25,18,0,0,22,0,0
US,0,05/28/2014,2010,N767UW,PHL,85,79,-10,19,0,0,0,0,0
US,0,05/28/2014,2012,N956UW,PHL,88,84,-1,18,0,0,0,0,0
US,1,05/28/2014,2033,N963UW,PHL,87,111,38,40,0,0,62,0,0
US,0,05/28/2014,2070,N572UW,CLT,135,131,0,15,0,0,0,0,0
US,1,05/28/2014,2089,N963UW,PHL,93,113,42,35,0,0,62,0,0
US,0,05/28/2014,2101,N837AW,DCA,89,96,-6,24,0,0,0,0,0
US,0,05/28/2014,2103,N749US,DCA,90,100,-8,12,0,0,0,0,0
US,0,05/28/2014,2105,N825AW,DCA,101,96,-4,25,0,0,0,0,0
US,0,05/28/2014,2107,N762US,DCA,88,75,-5,11,0,0,0,0,0
US,0,05/28/2014,2109,N764US,DCA,87,80,3,12,0,0,0,0,0
US,0,05/28/2014,2111,N837AW,DCA,87,77,-7,9,0,0,0,0,0
US,0,05/28/2014,2113,N750UW,DCA,87,85,-7,13,0,0,0,0,0
US,0,05/28/2014,2115,N825AW,DCA,91,89,-6,9,0,0,0,0,0
US,0,05/28/2014,2117,N762US,DCA,92,90,-7,12,0,0,0,0,0
US,0,05/28/2014,2119,N764US,DCA,95,81,-6,10,0,0,0,0,0
US,0,05/28/2014,2121,N837AW,DCA,91,83,-1,12,0,0,0,0,0
US,0,05/28/2014,2123,N750UW,DCA,96,86,-9,11,0,0,0,0,0
US,0,05/28/2014,2125,N825AW,DCA,94,88,8,14,0,0,0,0,0
US,0,05/28/2014,2127,N762US,DCA,94,87,4,12,0,0,0,0,0
US,1,05/28/2014,2129,N764US,DCA,92,90,57,15,0,0,0,0,55
US,1,05/28/2014,2131,N837AW,DCA,95,89,36,20,0,0,0,0,30
US,0,05/28/2014,2133,N951UW,LGA,73,72,-8,23,0,0,0,0,0
US,0,05/28/2014,2135,N959UW,LGA,75,96,-8,38,0,0,0,0,0
US,0,05/28/2014,2137,N958UW,LGA,78,89,-8,38,0,0,0,0,0
US,0,05/28/2014,2139,N828AW,LGA,77,85,-8,26,0,0,0,0,0
US,0,05/28/2014,2141,N957UW,LGA,77,81,9,29,0,0,0,0,0
US,0,05/28/2014,2143,,LGA,79,0,0,0,0,0,0,0,0
US,0,05/28/2014,2145,N959UW,LGA,73,87,-8,37,0,0,0,0,0
US,0,05/28/2014,2147,,LGA,73,0,0,0,0,0,0,0,0
US,0,05/28/2014,2149,N957UW,LGA,81,78,-6,23,0,0,0,0,0
US,0,05/28/2014,2151,N951UW,LGA,79,79,-6,27,0,0,0,0,0
US,1,05/28/2014,2153,N959UW,LGA,76,76,17,23,0,0,0,0,17
US,0,05/28/2014,2155,N958UW,LGA,76,89,-9,36,0,0,0,0,0
US,0,05/28/2014,2157,N957UW,LGA,79,104,-7,53,0,0,18,0,0
US,1,05/28/2014,2159,N951UW,LGA,84,69,137,14,0,0,122,0,0
US,0,05/28/2014,2161,N959UW,LGA,81,126,-5,72,0,0,40,0,0
US,0,05/28/2014,2163,N958UW,LGA,81,107,0,49,0,0,26,0,0
US,1,05/29/2014,445,N162UW,CLT,135,132,65,25,62,0,0,0,0
US,0,05/29/2014,538,N814AW,PHX,326,317,-7,15,0,0,0,0,0
US,1,05/29/2014,629,N183UW,PHX,333,315,17,14,0,0,0,0,0
US,0,05/29/2014,647,N602AW,PHX,341,309,-5,15,0,0,0,0,0
US,1,05/29/2014,672,N550UW,PHL,98,80,34,13,16,0,0,0,0
US,0,05/29/2014,714,N954UW,PHL,102,87,-4,15,0,0,0,0,0
US,0,05/29/2014,722,N951UW,PHL,93,90,-5,17,0,0,0,0,0
US,0,05/29/2014,738,N967UW,PHL,93,105,-9,21,0,0,0,0,0
US,0,05/29/2014,752,N556UW,CLT,141,140,0,28,0,0,0,0,0
US,0,05/29/2014,800,N572UW,CLT,140,0,9,16,0,0,0,0,0
US,0,05/29/2014,873,N669AW,CLT,138,133,-3,23,0,0,0,0,0
US,0,05/29/2014,1700,N542UW,CLT,136,124,-3,15,0,0,0,0,0
US,1,05/29/2014,1703,N951UW,PHL,102,98,16,23,0,0,0,0,0
US,0,05/29/2014,1739,N959UW,PHL,80,82,-7,10,0,0,0,0,0
US,0,05/29/2014,1755,N949UW,PHL,89,85,-9,13,0,0,0,0,0
US,0,05/29/2014,1776,N949UW,PHL,92,83,-6,14,0,0,0,0,0
US,0,05/29/2014,1799,N537UW,CLT,142,123,5,18,0,0,0,0,0
US,0,05/29/2014,1809,N949UW,PHL,87,87,-7,20,0,0,0,0,0
US,0,05/29/2014,1819,N954UW,PHL,86,81,-7,16,0,0,0,0,0
US,0,05/29/2014,1847,N956UW,PHL,93,112,-7,36,0,0,0,0,0
US,0,05/29/2014,1886,N946UW,PHL,82,78,-7,12,0,0,0,0,0
US,0,05/29/2014,1904,N756US,CLT,125,121,-5,15,0,0,0,0,0
US,0,05/29/2014,1917,N124US,PHL,98,108,-3,28,0,0,0,0,0
US,0,05/29/2014,1938,N816AW,CLT,145,0,-2,23,0,0,0,0,0
US,0,05/29/2014,2010,N819AW,PHL,85,92,-7,23,0,0,0,0,0
US,0,05/29/2014,2012,N948UW,PHL,88,87,-6,12,0,0,0,0,0
US,0,05/29/2014,2033,N963UW,PHL,87,85,-7,15,0,0,0,0,0
US,0,05/29/2014,2070,N192UW,CLT,135,124,-3,13,0,0,0,0,0
US,0,05/29/2014,2089,N963UW,PHL,93,100,-5,21,0,0,0,0,0
US,0,05/29/2014,2101,N825AW,DCA,89,87,-5,15,0,0,0,0,0
US,0,05/29/2014,2103,N750UW,DCA,90,76,-9,9,0,0,0,0,0
US,0,05/29/2014,2105,N717UW,DCA,101,83,10,12,0,0,0,0,0
US,0,05/29/2014,2107,N762US,DCA,88,82,-9,12,0,0,0,0,0
US,0,05/29/2014,2109,N830AW,DCA,87,90,-7,20,0,0,0,0,0
US,0,05/29/2014,2111,N716UW,DCA,87,82,4,11,0,0,0,0,0
US,0,05/29/2014,2113,N828AW,DCA,87,91,-10,12,0,0,0,0,0
US,0,05/29/2014,2115,N717UW,DCA,91,110,-9,12,0,0,0,0,0
US,0,05/29/2014,2117,N762US,DCA,92,86,-6,12,0,0,0,0,0
US,0,05/29/2014,2119,N830AW,DCA,95,95,-6,16,0,0,0,0,0
US,0,05/29/2014,2121,N757UW,DCA,91,92,-5,16,0,0,0,0,0
US,0,05/29/2014,2123,N828AW,DCA,96,85,-4,12,0,0,0,0,0
US,0,05/29/2014,2125,N717UW,DCA,94,89,-2,15,0,0,0,0,0
US,0,05/29/2014,2127,N762US,DCA,94,85,-7,10,0,0,0,0,0
US,0,05/29/2014,2129,N830AW,DCA,92,92,-2,11,0,0,0,0,0
US,0,05/29/2014,2131,N732US,DCA,95,108,-12,12,0,0,0,0,0
US,0,05/29/2014,2133,N951UW,LGA,73,65,-8,14,0,0,0,0,0
US,0,05/29/2014,2135,N957UW,LGA,75,63,-9,12,0,0,0,0,0
US,0,05/29/2014,2137,N944UW,LGA,78,66,-8,10,0,0,0,0,0
US,0,05/29/2014,2139,N802AW,LGA,77,66,-10,12,0,0,0,0,0
US,0,05/29/2014,2141,N952UW,LGA,77,76,-7,19,0,0,0,0,0
US,0,05/29/2014,2143,N951UW,LGA,79,75,-7,17,0,0,0,0,0
US,0,05/29/2014,2145,N957UW,LGA,73,62,-1,11,0,0,0,0,0
US,0,05/29/2014,2147,N944UW,LGA,73,76,-6,22,0,0,0,0,0
US,0,05/29/2014,2149,N952UW,LGA,81,68,-7,14,0,0,0,0,0
US,1,05/29/2014,2151,N948UW,LGA,79,70,54,21,45,0,0,0,0
US,0,05/29/2014,2153,N957UW,LGA,76,86,-6,34,0,0,0,0,0
US,0,05/29/2014,2155,N944UW,LGA,76,75,-5,26,0,0,0,0,0
US,0,05/29/2014,2157,N952UW,LGA,79,65,-5,14,0,0,0,0,0
US,0,05/29/2014,2159,N948UW,LGA,84,69,3,19,0,0,0,0,0
US,0,05/29/2014,2161,N957UW,LGA,81,64,-7,18,0,0,0,0,0
US,0,05/29/2014,2163,N944UW,LGA,81,73,-7,22,0,0,0,0,0
US,0,05/30/2014,445,N547UW,CLT,135,132,-5,15,0,0,0,0,0
US,0,05/30/2014,538,N802AW,PHX,326,313,-3,18,0,0,0,0,0
US,0,05/30/2014,629,N192UW,PHX,333,330,1,12,0,0,0,0,0
US,1,05/30/2014,647,N680AW,PHX,341,322,24,16,0,0,0,0,0
US,0,05/30/2014,672,N510UW,PHL,98,101,-6,31,0,0,0,0,0
US,0,05/30/2014,714,N955UW,PHL,102,99,-1,31,0,0,0,0,0
US,0,05/30/2014,722,N946UW,PHL,93,77,6,16,0,0,0,0,0
US,0,05/30/2014,738,N958UW,PHL,93,80,-6,18,0,0,0,0,0
